epoch,step,train_loss,val_gleu,val_loss
37,14249,0.0003100611793342978,,
37,14299,0.00018060870934277773,,
37,14349,0.0003343136631883681,,
37,14399,0.0001613835629541427,,
37,14449,0.00036146523780189455,,
37,14499,0.00016634353960398585,,
37,14549,0.000307247944874689,,
37,14599,0.000344279280398041,,
37,14629,,62.84239959716797,0.2772587239742279
38,14649,0.0002121659490512684,,
38,14699,0.0003981984336860478,,
38,14749,0.0002474059583619237,,
38,14799,0.0003634041058830917,,
38,14849,0.00024123438925016671,,
38,14899,0.00028055504662916064,,
38,14949,0.002378975274041295,,
38,14999,0.00022050319239497185,,
38,15014,,62.93669891357422,0.27557387948036194
39,15049,0.00030172988772392273,,
39,15099,0.0006448885542340577,,
39,15149,0.0005324346711859107,,
39,15199,0.0003825011372100562,,
39,15249,0.0003083771443925798,,
39,15299,0.0002260338224004954,,
39,15349,0.00034677787334658206,,
39,15399,0.00011175436520716175,,
39,15399,,63.0625,0.2766472399234772
