epoch,step,train_loss,val_gleu,val_loss
10,6649,0.018714534118771553,,
10,6699,0.013726468198001385,,
10,6749,0.02032993547618389,,
10,6799,0.011123457923531532,,
10,6841,,41.32400131225586,0.7095240950584412
11,6849,0.01948256604373455,,
11,6899,0.00939941592514515,,
11,6949,0.00722519401460886,,
11,6999,0.009514289908111095,,
11,7049,0.02182554081082344,,
11,7099,0.00806418713182211,,
11,7149,0.03541576862335205,,
11,7199,0.011246838606894016,,
11,7249,0.011999170295894146,,
11,7299,0.013789868913590908,,
11,7349,0.013381212018430233,,
11,7399,0.02351265773177147,,
11,7449,0.018209531903266907,,
11,7463,,41.140098571777344,0.7309203743934631
12,7499,0.009357346221804619,,
12,7549,0.01074865274131298,,
12,7599,0.027346627786755562,,
12,7649,0.010415554977953434,,
12,7699,0.005287315230816603,,
12,7749,0.009389603510499,,
12,7799,0.009398326277732849,,
12,7849,0.0048631480894982815,,
12,7899,0.006810351274907589,,
12,7949,0.0316227450966835,,
12,7999,0.014531953260302544,,
12,8049,0.011193525977432728,,
12,8085,,41.44900131225586,0.7236895561218262
13,8099,0.007974022999405861,,
13,8149,0.006449349224567413,,
13,8199,0.012019635178148746,,
13,8249,0.006992724258452654,,
13,8299,0.008489042520523071,,
13,8349,0.029864823445677757,,
13,8399,0.007251515984535217,,
13,8449,0.010563823394477367,,
13,8499,0.01138225570321083,,
13,8549,0.015331724658608437,,
13,8599,0.008202169090509415,,
13,8649,0.02147357538342476,,
13,8699,0.017227133736014366,,
13,8707,,40.53219985961914,0.7363654375076294
14,8749,0.005422091111540794,,
14,8799,0.007349377032369375,,
14,8849,0.01605992764234543,,
14,8899,0.009903708472847939,,
14,8949,0.010862036608159542,,
14,8999,0.0216301791369915,,
14,9049,0.004804204683750868,,
14,9099,0.015636896714568138,,
14,9149,0.029715096578001976,,
14,9199,0.004346739500761032,,
14,9249,0.015784911811351776,,
14,9299,0.010853846557438374,,
14,9329,,40.981201171875,0.7521478533744812
15,9349,0.01296609453856945,,
15,9399,0.010850392282009125,,
15,9449,0.0055818925611674786,,
15,9499,0.013033555820584297,,
15,9549,0.010638323612511158,,
15,9599,0.0075604296289384365,,
15,9649,0.007616899441927671,,
15,9699,0.004229994490742683,,
15,9749,0.007233495358377695,,
15,9799,0.013885817490518093,,
15,9849,0.04826788976788521,,
15,9899,0.005353462416678667,,
15,9949,0.014031278900802135,,
15,9951,,41.019901275634766,0.7533590793609619
16,9999,0.00941506214439869,,
16,10049,0.1041104644536972,,
16,10099,0.009698460809886456,,
16,10149,0.0058346278965473175,,
16,10199,0.00450059724971652,,
16,10249,0.016338517889380455,,
16,10299,0.003653039922937751,,
16,10349,0.008385580964386463,,
16,10399,0.0046629272401332855,,
16,10449,0.004526375327259302,,
16,10499,0.006913968827575445,,
16,10549,0.004575003404170275,,
16,10573,,39.990699768066406,0.766187846660614
17,10599,0.00671881390735507,,
17,10649,0.007338655646890402,,
17,10699,0.008742552250623703,,
17,10749,0.0022423225454986095,,
17,10799,0.007787018548697233,,
17,10849,0.0035105678252875805,,
17,10899,0.004722849931567907,,
17,10949,0.0024145108181983232,,
17,10999,0.006361179053783417,,
17,11049,0.005627359263598919,,
17,11099,0.016645560041069984,,
17,11149,0.008119072765111923,,
17,11195,,41.54629898071289,0.7616722583770752
18,11199,0.004995743744075298,,
18,11249,0.0035899628419429064,,
18,11299,0.019556162878870964,,
18,11349,0.002989760134369135,,
18,11399,0.009390730410814285,,
18,11449,0.004096887074410915,,
18,11499,0.005033597350120544,,
18,11549,0.0031034406274557114,,
18,11599,0.0035568939056247473,,
18,11649,0.0026405618991702795,,
18,11699,0.005849211476743221,,
18,11749,0.009717707522213459,,
18,11799,0.003970272373408079,,
18,11817,,41.653099060058594,0.7725270390510559
19,11849,0.0070127747021615505,,
19,11899,0.01567893847823143,,
19,11949,0.003718540072441101,,
19,11999,0.0030002740677446127,,
19,12049,0.0032601961866021156,,
19,12099,0.011775581166148186,,
19,12149,0.0065222689881920815,,
19,12199,0.004076854325830936,,
19,12249,0.003258408047258854,,
19,12299,0.0020494493655860424,,
19,12349,0.0073831030167639256,,
19,12399,0.006131868343800306,,
19,12439,,41.30339813232422,0.7875827550888062
20,12449,0.00436343252658844,,
20,12499,0.012349968776106834,,
20,12549,0.0022635357454419136,,
20,12599,0.011652247048914433,,
20,12649,0.0038908247370272875,,
20,12699,0.001801899983547628,,
20,12749,0.0022930221166461706,,
20,12799,0.010207130573689938,,
20,12849,0.00770633015781641,,
20,12899,0.030662883073091507,,
20,12949,0.004244820214807987,,
20,12999,0.013306625187397003,,
20,13049,0.004088359884917736,,
20,13061,,41.08599853515625,0.7906102538108826
21,13099,0.0020389470737427473,,
21,13149,0.003370212623849511,,
21,13199,0.0018344047712162137,,
21,13249,0.0031304715666919947,,
21,13299,0.002468651160597801,,
21,13349,0.002526096533983946,,
21,13399,0.005280554294586182,,
21,13449,0.002425129059702158,,
21,13499,0.002942425664514303,,
21,13549,0.004984632134437561,,
21,13599,0.005892152898013592,,
21,13649,0.002852457342669368,,
21,13683,,41.474098205566406,0.7914207577705383
22,13699,0.0019607834983617067,,
22,13749,0.003085615113377571,,
22,13799,0.0014322620118036866,,
22,13849,0.0027864829171448946,,
22,13899,0.0026986144948750734,,
22,13949,0.004366195295006037,,
22,13999,0.0026390019338577986,,
22,14049,0.0017544806469231844,,
22,14099,0.001980520784854889,,
22,14149,0.002075370168313384,,
22,14199,0.004994756076484919,,
22,14249,0.0033692929428070784,,
22,14299,0.020617248490452766,,
22,14305,,41.00419998168945,0.8042746782302856
23,14349,0.01649017259478569,,
23,14399,0.0020745762158185244,,
23,14449,0.0014509990578517318,,
23,14499,0.0031486533116549253,,
23,14549,0.0019434907007962465,,
23,14599,0.006906763184815645,,
23,14649,0.00484368996694684,,
23,14699,0.015815788879990578,,
23,14749,0.005481762811541557,,
23,14799,0.0017598691629245877,,
23,14849,0.0014829435385763645,,
23,14899,0.001834208145737648,,
23,14927,,41.11069869995117,0.8058646321296692
24,14949,0.003791722934693098,,
24,14999,0.009750409983098507,,
24,15049,0.00206007226370275,,
24,15099,0.002389440545812249,,
24,15149,0.0019695675000548363,,
24,15199,0.001916580367833376,,
24,15249,0.009653601795434952,,
24,15299,0.031888920813798904,,
24,15349,0.006103332620114088,,
24,15399,0.0011379419593140483,,
24,15449,0.002191562205553055,,
24,15499,0.0013695333618670702,,
24,15549,0.0017261472530663013,,
24,15549,,42.11940002441406,0.799813985824585
25,15599,0.003287095809355378,,
25,15649,0.0018593085696920753,,
25,15699,0.0013228913303464651,,
25,15749,0.0015807610470801592,,
25,15799,0.0011933710193261504,,
25,15849,0.005701852962374687,,
25,15899,0.006418745964765549,,
25,15949,0.002692843321710825,,
25,15999,0.005026247818022966,,
25,16049,0.003289274638518691,,
25,16099,0.0011542558204382658,,
25,16149,0.0072863176465034485,,
25,16171,,41.80059814453125,0.794644296169281
26,16199,0.0011634900001809,,
26,16249,0.0010846569202840328,,
26,16299,0.0011682831682264805,,
26,16349,0.0022106857504695654,,
26,16399,0.001677704625762999,,
26,16449,0.008090170100331306,,
26,16499,0.013676014728844166,,
26,16549,0.0013959618518128991,,
26,16599,0.002991697285324335,,
26,16649,0.001524297520518303,,
26,16699,0.0017214001854881644,,
26,16749,0.007360738702118397,,
26,16793,,41.29750061035156,0.8061970472335815
27,16799,0.0010817083530128002,,
27,16849,0.008794605731964111,,
27,16899,0.003038152353838086,,
27,16949,0.001509796711616218,,
27,16999,0.004554146900773048,,
27,17049,0.0015850224299356341,,
27,17099,0.0018720761872828007,,
27,17149,0.0008768477709963918,,
27,17199,0.008455527015030384,,
27,17249,0.0013057495234534144,,
27,17299,0.0010376934660598636,,
27,17349,0.0026842299848794937,,
27,17399,0.002093895571306348,,
27,17415,,40.76210021972656,0.8150707483291626
28,17449,0.019587768241763115,,
28,17499,0.0012463026214390993,,
28,17549,0.0011236557038500905,,
28,17599,0.0008675870485603809,,
28,17649,0.001790422946214676,,
28,17699,0.006282529328018427,,
28,17749,0.0006827531033195555,,
28,17799,0.009702473878860474,,
28,17849,0.0038301500026136637,,
28,17899,0.0018247202970087528,,
28,17949,0.0021162680350244045,,
28,17999,0.0008552216459065676,,
28,18037,,41.442901611328125,0.8166688680648804
29,18049,0.0008844095282256603,,
29,18099,0.0010829863604158163,,
29,18149,0.0017697815783321857,,
29,18199,0.001392356469295919,,
29,18249,0.007086881902068853,,
29,18299,0.03774164617061615,,
29,18349,0.0018219727789983153,,
29,18399,0.0010743025923147798,,
29,18449,0.0011448157019913197,,
29,18499,0.0008249246748164296,,
29,18549,0.000763845513574779,,
29,18599,0.002576781203970313,,
29,18649,0.0010830922983586788,,
29,18659,,41.42380142211914,0.8246617317199707
30,18699,0.002079757396131754,,
30,18749,0.03139812871813774,,
30,18799,0.0014694650890305638,,
30,18849,0.0010289980564266443,,
30,18899,0.0022881580516695976,,
30,18949,0.0010934830643236637,,
30,18999,0.0009870001813396811,,
30,19049,0.0014762569917365909,,
30,19099,0.0011131222127005458,,
30,19149,0.0008460126700811088,,
30,19199,0.0026708932127803564,,
30,19249,0.0015710564330220222,,
30,19281,,41.11980056762695,0.8244073987007141
31,19299,0.0009130655089393258,,
31,19349,0.000616346369497478,,
31,19399,0.0014310578117147088,,
31,19449,0.0009014283423312008,,
31,19499,0.001058995258063078,,
31,19549,0.000779865134973079,,
31,19599,0.000732635089661926,,
31,19649,0.007311942521482706,,
31,19699,0.007784618996083736,,
31,19749,0.0012708075810223818,,
31,19799,0.0011719386093318462,,
31,19849,0.0019961262587457895,,
31,19899,0.001156816491857171,,
31,19903,,41.529300689697266,0.824489951133728
32,19949,0.0008610219229012728,,
32,19999,0.00046930243843235075,,
32,20049,0.0006214012391865253,,
32,20099,0.0036931985523551702,,
32,20149,0.0013210594188421965,,
32,20199,0.0011989377671852708,,
32,20249,0.0011692893458530307,,
32,20299,0.0009659145143814385,,
32,20349,0.0007449539261870086,,
32,20399,0.0007015402661636472,,
32,20449,0.000982015742920339,,
32,20499,0.00631019938737154,,
32,20525,,41.154300689697266,0.835351288318634
33,20549,0.0006098034209571779,,
33,20599,0.001099567860364914,,
33,20649,0.0006813620566390455,,
33,20699,0.0007435022271238267,,
33,20749,0.0006538599263876677,,
33,20799,0.00046201838995330036,,
33,20849,0.0005511701456271112,,
33,20899,0.0006492940592579544,,
33,20949,0.0013688011094927788,,
33,20999,0.0006533830310218036,,
33,21049,0.00046460473095066845,,
33,21099,0.0323641262948513,,
33,21147,,41.33259963989258,0.8305090665817261
34,21149,0.000576322665438056,,
34,21199,0.0026333860587328672,,
34,21249,0.0005301955970935524,,
34,21299,0.000676300551276654,,
34,21349,0.0005376393091864884,,
34,21399,0.010404662229120731,,
34,21449,0.0004819233145099133,,
34,21499,0.0009458864224143326,,
34,21549,0.0006818493129685521,,
34,21599,0.0007420992478728294,,
34,21649,0.000569139258004725,,
34,21699,0.0011701694456860423,,
34,21749,0.012940272688865662,,
34,21769,,41.819000244140625,0.8392689824104309
35,21799,0.0010972851887345314,,
35,21849,0.000911508803255856,,
35,21899,0.0010515499161556363,,
35,21949,0.0007038194453343749,,
35,21999,0.000505842559505254,,
35,22049,0.000666870444547385,,
35,22099,0.001028803177177906,,
35,22149,0.000489253900013864,,
35,22199,0.0006195559981279075,,
35,22249,0.009422029368579388,,
35,22299,0.0010652397759258747,,
35,22349,0.0007959685754030943,,
35,22391,,41.70100021362305,0.840497612953186
36,22399,0.0007862824713811278,,
36,22449,0.00041917359340004623,,
36,22499,0.0014420649968087673,,
36,22549,0.0005480186082422733,,
36,22599,0.0010642478009685874,,
36,22649,0.0005567293846979737,,
36,22699,0.0036415213253349066,,
36,22749,0.00040166889084503055,,
36,22799,0.0007986393757164478,,
36,22849,0.0007345015183091164,,
36,22899,0.0006491338717751205,,
36,22949,0.00035347224911674857,,
36,22999,0.0004489245475269854,,
